TIME;IPSRC;IPDST;FLAGS;SEQ;ACK;WIN;OPTIONS;LENGTH
11:42:06.691666;190-0-175-100.gba.solunet.com.ar.3078;184.107.43.74.http:;[S],;467580362:467580482,;Vide;512,;Vide;120:
11:42:06.691682;190-0-175-100.gba.solunet.com.ar.3079;184.107.43.74.http:;[S],;1736926207:1736926327,;Vide;512,;Vide;120:
11:42:06.691698;190-0-175-100.gba.solunet.com.ar.3080;184.107.43.74.http:;[S],;966630771:966630891,;Vide;512,;Vide;120:
11:42:06.691726;190-0-175-100.gba.solunet.com.ar.3081;184.107.43.74.http:;[S],;237721123:237721243,;Vide;512,;Vide;120:
11:42:06.691753;190-0-175-100.gba.solunet.com.ar.3082;184.107.43.74.http:;[S],;1266607042:1266607162,;Vide;512,;Vide;120:
11:42:06.691769;190-0-175-100.gba.solunet.com.ar.3083;184.107.43.74.http:;[S],;2005446509:2005446629,;Vide;512,;Vide;120:
11:42:06.691785;190-0-175-100.gba.solunet.com.ar.3084;184.107.43.74.http:;[S],;2127402164:2127402284,;Vide;512,;Vide;120:
11:42:06.691801;190-0-175-100.gba.solunet.com.ar.3085;184.107.43.74.http:;[S],;51144931:51145051,;Vide;512,;Vide;120:
11:42:06.691818;190-0-175-100.gba.solunet.com.ar.3086;184.107.43.74.http:;[S],;115241299:115241419,;Vide;512,;Vide;120:
11:42:06.691834;190-0-175-100.gba.solunet.com.ar.3087;184.107.43.74.http:;[S],;400622356:400622476,;Vide;512,;Vide;120:
11:42:06.691850;190-0-175-100.gba.solunet.com.ar.3088;184.107.43.74.http:;[S],;1370205125:1370205245,;Vide;512,;Vide;120:
11:42:06.691866;190-0-175-100.gba.solunet.com.ar.3089;184.107.43.74.http:;[S],;854025662:854025782,;Vide;512,;Vide;120:
11:42:06.691882;190-0-175-100.gba.solunet.com.ar.3090;184.107.43.74.http:;[S],;1921202813:1921202933,;Vide;512,;Vide;120:
11:42:06.691898;190-0-175-100.gba.solunet.com.ar.3091;184.107.43.74.http:;[S],;1968006116:1968006236,;Vide;512,;Vide;120:
11:42:06.691914;190-0-175-100.gba.solunet.com.ar.3092;184.107.43.74.http:;[S],;806811632:806811752,;Vide;512,;Vide;120:
11:42:06.691931;190-0-175-100.gba.solunet.com.ar.3093;184.107.43.74.http:;[S],;792854585:792854705,;Vide;512,;Vide;120:
11:42:06.691947;190-0-175-100.gba.solunet.com.ar.3094;184.107.43.74.http:;[S],;1660237422:1660237542,;Vide;512,;Vide;120:
11:42:06.691963;190-0-175-100.gba.solunet.com.ar.3095;184.107.43.74.http:;[S],;955287457:955287577,;Vide;512,;Vide;120:
11:42:06.691979;190-0-175-100.gba.solunet.com.ar.3096;184.107.43.74.http:;[S],;1177858715:1177858835,;Vide;512,;Vide;120:
11:42:06.691996;190-0-175-100.gba.solunet.com.ar.3097;184.107.43.74.http:;[S],;43356355:43356475,;Vide;512,;Vide;120:
11:42:06.692012;190-0-175-100.gba.solunet.com.ar.3098;184.107.43.74.http:;[S],;395796015:395796135,;Vide;512,;Vide;120:
11:42:06.692028;190-0-175-100.gba.solunet.com.ar.3099;184.107.43.74.http:;[S],;1856335633:1856335753,;Vide;512,;Vide;120:
11:42:06.692045;190-0-175-100.gba.solunet.com.ar.3100;184.107.43.74.http:;[S],;197386837:197386957,;Vide;512,;Vide;120:
11:42:06.692061;190-0-175-100.gba.solunet.com.ar.3101;184.107.43.74.http:;[S],;1459596471:1459596591,;Vide;512,;Vide;120:
11:42:06.692089;190-0-175-100.gba.solunet.com.ar.3102;184.107.43.74.http:;[S],;521977387:521977507,;Vide;512,;Vide;120:
11:42:06.692108;190-0-175-100.gba.solunet.com.ar.3103;184.107.43.74.http:;[S],;1079831331:1079831451,;Vide;512,;Vide;120:
11:42:06.692128;190-0-175-100.gba.solunet.com.ar.3104;184.107.43.74.http:;[S],;564023571:564023691,;Vide;512,;Vide;120:
11:42:06.692147;190-0-175-100.gba.solunet.com.ar.3105;184.107.43.74.http:;[S],;1765241805:1765241925,;Vide;512,;Vide;120:
11:42:06.692166;190-0-175-100.gba.solunet.com.ar.3106;184.107.43.74.http:;[S],;177340617:177340737,;Vide;512,;Vide;120:
11:42:06.692186;190-0-175-100.gba.solunet.com.ar.3107;184.107.43.74.http:;[S],;1270808243:1270808363,;Vide;512,;Vide;120:
11:42:06.692205;190-0-175-100.gba.solunet.com.ar.3108;184.107.43.74.http:;[S],;1892385447:1892385567,;Vide;512,;Vide;120:
11:42:06.692224;190-0-175-100.gba.solunet.com.ar.3109;184.107.43.74.http:;[S],;362168942:362169062,;Vide;512,;Vide;120:
11:42:06.692243;190-0-175-100.gba.solunet.com.ar.3110;184.107.43.74.http:;[S],;564568583:564568703,;Vide;512,;Vide;120:
11:42:06.692262;190-0-175-100.gba.solunet.com.ar.3111;184.107.43.74.http:;[S],;1318731495:1318731615,;Vide;512,;Vide;120:
11:42:06.692282;190-0-175-100.gba.solunet.com.ar.3112;184.107.43.74.http:;[S],;714895152:714895272,;Vide;512,;Vide;120:
11:42:06.692301;190-0-175-100.gba.solunet.com.ar.3113;184.107.43.74.http:;[S],;19666596:19666716,;Vide;512,;Vide;120:
11:42:06.692320;190-0-175-100.gba.solunet.com.ar.3114;184.107.43.74.http:;[S],;1238492338:1238492458,;Vide;512,;Vide;120:
11:42:06.692336;190-0-175-100.gba.solunet.com.ar.3115;184.107.43.74.http:;[S],;56323596:56323716,;Vide;512,;Vide;120:
11:42:06.692352;190-0-175-100.gba.solunet.com.ar.3116;184.107.43.74.http:;[S],;819272599:819272719,;Vide;512,;Vide;120:
11:42:06.692368;190-0-175-100.gba.solunet.com.ar.3117;184.107.43.74.http:;[S],;1495096998:1495097118,;Vide;512,;Vide;120:
11:42:06.692385;190-0-175-100.gba.solunet.com.ar.3118;184.107.43.74.http:;[S],;336935500:336935620,;Vide;512,;Vide;120:
11:42:06.692401;190-0-175-100.gba.solunet.com.ar.3119;184.107.43.74.http:;[S],;862476880:862477000,;Vide;512,;Vide;120:
11:42:06.692417;190-0-175-100.gba.solunet.com.ar.3120;184.107.43.74.http:;[S],;1778263152:1778263272,;Vide;512,;Vide;120:
11:42:06.692433;190-0-175-100.gba.solunet.com.ar.3121;184.107.43.74.http:;[S],;710529832:710529952,;Vide;512,;Vide;120:
11:42:06.692449;190-0-175-100.gba.solunet.com.ar.3122;184.107.43.74.http:;[S],;1774766686:1774766806,;Vide;512,;Vide;120:
11:42:06.692465;190-0-175-100.gba.solunet.com.ar.3123;184.107.43.74.http:;[S],;1482818050:1482818170,;Vide;512,;Vide;120:
11:42:06.692482;190-0-175-100.gba.solunet.com.ar.3124;184.107.43.74.http:;[S],;627538509:627538629,;Vide;512,;Vide;120:
11:42:06.692498;190-0-175-100.gba.solunet.com.ar.3125;184.107.43.74.http:;[S],;869165486:869165606,;Vide;512,;Vide;120:
11:42:06.692514;190-0-175-100.gba.solunet.com.ar.3126;184.107.43.74.http:;[S],;1015502789:1015502909,;Vide;512,;Vide;120:
11:42:06.692530;190-0-175-100.gba.solunet.com.ar.3127;184.107.43.74.http:;[S],;96925485:96925605,;Vide;512,;Vide;120:
11:42:06.692546;190-0-175-100.gba.solunet.com.ar.3128;184.107.43.74.http:;[S],;304273578:304273698,;Vide;512,;Vide;120:
11:42:06.692562;190-0-175-100.gba.solunet.com.ar.3129;184.107.43.74.http:;[S],;2033343083:2033343203,;Vide;512,;Vide;120:
11:42:06.692579;190-0-175-100.gba.solunet.com.ar.icpv2;184.107.43.74.http:;[S],;698018689:698018809,;Vide;512,;Vide;120:
11:42:06.692595;190-0-175-100.gba.solunet.com.ar.3131;184.107.43.74.http:;[S],;790654530:790654650,;Vide;512,;Vide;120:
11:42:06.692611;190-0-175-100.gba.solunet.com.ar.3132;184.107.43.74.http:;[S],;1623363428:1623363548,;Vide;512,;Vide;120:
11:42:06.692627;190-0-175-100.gba.solunet.com.ar.3133;184.107.43.74.http:;[S],;1570639124:1570639244,;Vide;512,;Vide;120:
11:42:06.692643;190-0-175-100.gba.solunet.com.ar.3134;184.107.43.74.http:;[S],;1712312949:1712313069,;Vide;512,;Vide;120:
11:42:06.692659;190-0-175-100.gba.solunet.com.ar.3135;184.107.43.74.http:;[S],;464924825:464924945,;Vide;512,;Vide;120:
11:42:06.692676;190-0-175-100.gba.solunet.com.ar.3136;184.107.43.74.http:;[S],;1741200206:1741200326,;Vide;512,;Vide;120:
11:42:06.692692;190-0-175-100.gba.solunet.com.ar.3137;184.107.43.74.http:;[S],;1423512413:1423512533,;Vide;512,;Vide;120:
11:42:06.692708;190-0-175-100.gba.solunet.com.ar.3138;184.107.43.74.http:;[S],;782669691:782669811,;Vide;512,;Vide;120:
11:42:06.692723;190-0-175-100.gba.solunet.com.ar.3139;184.107.43.74.http:;[S],;1711057485:1711057605,;Vide;512,;Vide;120:
11:42:06.692829;BP-Linux8.46650;ns1.lan.rt.domain:;Vide;Vide;Vide;Vide;Vide;Vide
11:42:06.692857;190-0-175-100.gba.solunet.com.ar.3140;184.107.43.74.http:;[S],;275877443:275877563,;Vide;512,;Vide;120:
11:42:06.692875;190-0-175-100.gba.solunet.com.ar.3141;184.107.43.74.http:;[S],;1336665443:1336665563,;Vide;512,;Vide;120:
11:42:06.692891;190-0-175-100.gba.solunet.com.ar.3142;184.107.43.74.http:;[S],;1917185684:1917185804,;Vide;512,;Vide;120:
11:42:06.692907;190-0-175-100.gba.solunet.com.ar.3143;184.107.43.74.http:;[S],;584849671:584849791,;Vide;512,;Vide;120:
11:42:06.692923;190-0-175-100.gba.solunet.com.ar.3144;184.107.43.74.http:;[S],;1654291296:1654291416,;Vide;512,;Vide;120:
11:42:06.692939;190-0-175-100.gba.solunet.com.ar.3145;184.107.43.74.http:;[S],;2069035601:2069035721,;Vide;512,;Vide;120:
11:42:06.692955;190-0-175-100.gba.solunet.com.ar.3146;184.107.43.74.http:;[S],;1885406183:1885406303,;Vide;512,;Vide;120:
11:42:06.692970;190-0-175-100.gba.solunet.com.ar.3147;184.107.43.74.http:;[S],;1922675640:1922675760,;Vide;512,;Vide;120:
11:42:06.692986;190-0-175-100.gba.solunet.com.ar.3148;184.107.43.74.http:;[S],;1528457324:1528457444,;Vide;512,;Vide;120:
11:42:06.693002;190-0-175-100.gba.solunet.com.ar.3149;184.107.43.74.http:;[S],;1039686734:1039686854,;Vide;512,;Vide;120:
11:42:06.693015;190-0-175-100.gba.solunet.com.ar.3150;184.107.43.74.http:;[S],;1318840751:1318840871,;Vide;512,;Vide;120:
11:42:06.693028;190-0-175-100.gba.solunet.com.ar.3151;184.107.43.74.http:;[S],;1996698879:1996698999,;Vide;512,;Vide;120:
11:42:06.693041;190-0-175-100.gba.solunet.com.ar.3152;184.107.43.74.http:;[S],;1636307302:1636307422,;Vide;512,;Vide;120:
11:42:06.693054;190-0-175-100.gba.solunet.com.ar.3153;184.107.43.74.http:;[S],;2012432708:2012432828,;Vide;512,;Vide;120:
11:42:06.693067;190-0-175-100.gba.solunet.com.ar.3154;184.107.43.74.http:;[S],;312925850:312925970,;Vide;512,;Vide;120:
11:42:06.693080;190-0-175-100.gba.solunet.com.ar.3155;184.107.43.74.http:;[S],;1460292534:1460292654,;Vide;512,;Vide;120:
11:42:06.693094;190-0-175-100.gba.solunet.com.ar.3156;184.107.43.74.http:;[S],;2028730950:2028731070,;Vide;512,;Vide;120:
11:42:06.693107;190-0-175-100.gba.solunet.com.ar.3157;184.107.43.74.http:;[S],;886260239:886260359,;Vide;512,;Vide;120:
11:42:06.693120;190-0-175-100.gba.solunet.com.ar.3158;184.107.43.74.http:;[S],;277289534:277289654,;Vide;512,;Vide;120:
11:42:06.693133;190-0-175-100.gba.solunet.com.ar.3159;184.107.43.74.http:;[S],;506092415:506092535,;Vide;512,;Vide;120:
11:42:06.693146;190-0-175-100.gba.solunet.com.ar.3160;184.107.43.74.http:;[S],;1458528316:1458528436,;Vide;512,;Vide;120:
11:42:06.693159;190-0-175-100.gba.solunet.com.ar.3161;184.107.43.74.http:;[S],;1685132279:1685132399,;Vide;512,;Vide;120:
11:42:06.693172;190-0-175-100.gba.solunet.com.ar.3162;184.107.43.74.http:;[S],;1976558834:1976558954,;Vide;512,;Vide;120:
11:42:06.693185;190-0-175-100.gba.solunet.com.ar.3163;184.107.43.74.http:;[S],;1808687761:1808687881,;Vide;512,;Vide;120:
11:42:06.693198;190-0-175-100.gba.solunet.com.ar.3164;184.107.43.74.http:;[S],;604674538:604674658,;Vide;512,;Vide;120:
11:42:06.693211;190-0-175-100.gba.solunet.com.ar.3165;184.107.43.74.http:;[S],;76832112:76832232,;Vide;512,;Vide;120:
11:42:06.693225;190-0-175-100.gba.solunet.com.ar.3166;184.107.43.74.http:;[S],;690085310:690085430,;Vide;512,;Vide;120:
11:42:06.693238;190-0-175-100.gba.solunet.com.ar.3167;184.107.43.74.http:;[S],;2038150688:2038150808,;Vide;512,;Vide;120:
11:42:06.693251;190-0-175-100.gba.solunet.com.ar.3168;184.107.43.74.http:;[S],;1249573365:1249573485,;Vide;512,;Vide;120:
11:42:06.693264;190-0-175-100.gba.solunet.com.ar.3169;184.107.43.74.http:;[S],;1254506680:1254506800,;Vide;512,;Vide;120:
11:42:06.693277;190-0-175-100.gba.solunet.com.ar.3170;184.107.43.74.http:;[S],;1616524469:1616524589,;Vide;512,;Vide;120:
11:42:06.693290;190-0-175-100.gba.solunet.com.ar.3171;184.107.43.74.http:;[S],;464020529:464020649,;Vide;512,;Vide;120:
11:42:06.693303;190-0-175-100.gba.solunet.com.ar.3172;184.107.43.74.http:;[S],;1281143949:1281144069,;Vide;512,;Vide;120:
11:42:06.693317;190-0-175-100.gba.solunet.com.ar.3173;184.107.43.74.http:;[S],;1690113119:1690113239,;Vide;512,;Vide;120:
11:42:06.693330;190-0-175-100.gba.solunet.com.ar.3174;184.107.43.74.http:;[S],;128294062:128294182,;Vide;512,;Vide;120:
11:42:06.693343;190-0-175-100.gba.solunet.com.ar.3175;184.107.43.74.http:;[S],;397461723:397461843,;Vide;512,;Vide;120:
11:42:06.693356;190-0-175-100.gba.solunet.com.ar.3176;184.107.43.74.http:;[S],;271684406:271684526,;Vide;512,;Vide;120:
11:42:06.693369;190-0-175-100.gba.solunet.com.ar.3177;184.107.43.74.http:;[S],;1636368296:1636368416,;Vide;512,;Vide;120:
11:42:06.693382;190-0-175-100.gba.solunet.com.ar.3178;184.107.43.74.http:;[S],;2119221736:2119221856,;Vide;512,;Vide;120:
11:42:06.693395;190-0-175-100.gba.solunet.com.ar.3179;184.107.43.74.http:;[S],;1101218402:1101218522,;Vide;512,;Vide;120:
11:42:06.693408;190-0-175-100.gba.solunet.com.ar.3180;184.107.43.74.http:;[S],;1769528677:1769528797,;Vide;512,;Vide;120:
11:42:06.693421;190-0-175-100.gba.solunet.com.ar.3181;184.107.43.74.http:;[S],;1148026016:1148026136,;Vide;512,;Vide;120:
11:42:06.693434;190-0-175-100.gba.solunet.com.ar.3182;184.107.43.74.http:;[S],;1233409297:1233409417,;Vide;512,;Vide;120:
11:42:06.693447;190-0-175-100.gba.solunet.com.ar.3183;184.107.43.74.http:;[S],;1514502175:1514502295,;Vide;512,;Vide;120:
11:42:06.693460;190-0-175-100.gba.solunet.com.ar.3184;184.107.43.74.http:;[S],;1856253710:1856253830,;Vide;512,;Vide;120:
11:42:06.693474;190-0-175-100.gba.solunet.com.ar.3185;184.107.43.74.http:;[S],;424106104:424106224,;Vide;512,;Vide;120:
11:42:06.693487;190-0-175-100.gba.solunet.com.ar.3186;184.107.43.74.http:;[S],;825835539:825835659,;Vide;512,;Vide;120:
11:42:06.693506;ns1.lan.rt.domain;BP-Linux8.46650:;Vide;Vide;Vide;Vide;Vide;Vide
11:42:06.693759;BP-Linux8.56227;ns1.lan.rt.domain:;Vide;Vide;Vide;Vide;Vide;Vide
11:42:06.693966;190-0-175-100.gba.solunet.com.ar.3187;184.107.43.74.http:;[S],;795205669:795205789,;Vide;512,;Vide;120:
11:42:06.693993;190-0-175-100.gba.solunet.com.ar.3188;184.107.43.74.http:;[S],;1218476733:1218476853,;Vide;512,;Vide;120:
11:42:06.694011;190-0-175-100.gba.solunet.com.ar.3189;184.107.43.74.http:;[S],;225454617:225454737,;Vide;512,;Vide;120:
11:42:06.694027;190-0-175-100.gba.solunet.com.ar.3190;184.107.43.74.http:;[S],;469715385:469715505,;Vide;512,;Vide;120:
11:42:06.694043;190-0-175-100.gba.solunet.com.ar.3191;184.107.43.74.http:;[S],;1262303705:1262303825,;Vide;512,;Vide;120:
11:42:06.694059;190-0-175-100.gba.solunet.com.ar.3192;184.107.43.74.http:;[S],;2140868207:2140868327,;Vide;512,;Vide;120:
11:42:06.694075;190-0-175-100.gba.solunet.com.ar.3193;184.107.43.74.http:;[S],;787000429:787000549,;Vide;512,;Vide;120:
11:42:06.694090;190-0-175-100.gba.solunet.com.ar.3194;184.107.43.74.http:;[S],;1156871782:1156871902,;Vide;512,;Vide;120:
11:42:06.694106;190-0-175-100.gba.solunet.com.ar.3195;184.107.43.74.http:;[S],;1707673154:1707673274,;Vide;512,;Vide;120:
11:42:06.694122;190-0-175-100.gba.solunet.com.ar.3196;184.107.43.74.http:;[S],;368753011:368753131,;Vide;512,;Vide;120:
11:42:06.694138;190-0-175-100.gba.solunet.com.ar.3197;184.107.43.74.http:;[S],;2125163959:2125164079,;Vide;512,;Vide;120:
11:42:06.694153;190-0-175-100.gba.solunet.com.ar.3198;184.107.43.74.http:;[S],;425122093:425122213,;Vide;512,;Vide;120:
11:42:06.694169;190-0-175-100.gba.solunet.com.ar.3199;184.107.43.74.http:;[S],;813168076:813168196,;Vide;512,;Vide;120:
11:42:06.694185;190-0-175-100.gba.solunet.com.ar.3200;184.107.43.74.http:;[S],;248841292:248841412,;Vide;512,;Vide;120:
11:42:06.694201;190-0-175-100.gba.solunet.com.ar.3201;184.107.43.74.http:;[S],;348666209:348666329,;Vide;512,;Vide;120:
11:42:06.694216;190-0-175-100.gba.solunet.com.ar.3202;184.107.43.74.http:;[S],;1576663358:1576663478,;Vide;512,;Vide;120:
11:42:06.694229;190-0-175-100.gba.solunet.com.ar.3203;184.107.43.74.http:;[S],;919009391:919009511,;Vide;512,;Vide;120:
11:42:06.694243;190-0-175-100.gba.solunet.com.ar.3204;184.107.43.74.http:;[S],;65817428:65817548,;Vide;512,;Vide;120:
11:42:06.694257;190-0-175-100.gba.solunet.com.ar.3205;184.107.43.74.http:;[S],;1292865179:1292865299,;Vide;512,;Vide;120:
11:42:06.694267;190-0-175-100.gba.solunet.com.ar.3206;184.107.43.74.http:;[S],;702647072:702647192,;Vide;512,;Vide;120:
11:42:06.694276;190-0-175-100.gba.solunet.com.ar.3207;184.107.43.74.http:;[S],;714331161:714331281,;Vide;512,;Vide;120:
11:42:06.694290;190-0-175-100.gba.solunet.com.ar.3208;184.107.43.74.http:;[S],;816802094:816802214,;Vide;512,;Vide;120:
11:42:06.694303;190-0-175-100.gba.solunet.com.ar.3209;184.107.43.74.http:;[S],;981797959:981798079,;Vide;512,;Vide;120:
11:42:06.694316;190-0-175-100.gba.solunet.com.ar.3210;184.107.43.74.http:;[S],;163053511:163053631,;Vide;512,;Vide;120:
11:42:06.694329;190-0-175-100.gba.solunet.com.ar.3211;184.107.43.74.http:;[S],;130097426:130097546,;Vide;512,;Vide;120:
11:42:06.694342;190-0-175-100.gba.solunet.com.ar.3212;184.107.43.74.http:;[S],;2030955722:2030955842,;Vide;512,;Vide;120:
11:42:06.694355;190-0-175-100.gba.solunet.com.ar.3213;184.107.43.74.http:;[S],;656586750:656586870,;Vide;512,;Vide;120:
11:42:06.694368;190-0-175-100.gba.solunet.com.ar.3214;184.107.43.74.http:;[S],;1816459983:1816460103,;Vide;512,;Vide;120:
11:42:06.694382;190-0-175-100.gba.solunet.com.ar.3215;184.107.43.74.http:;[S],;924378185:924378305,;Vide;512,;Vide;120:
11:42:06.694395;190-0-175-100.gba.solunet.com.ar.3216;184.107.43.74.http:;[S],;551931110:551931230,;Vide;512,;Vide;120:
11:42:06.694408;190-0-175-100.gba.solunet.com.ar.3217;184.107.43.74.http:;[S],;1524954295:1524954415,;Vide;512,;Vide;120:
11:42:06.694422;190-0-175-100.gba.solunet.com.ar.3218;184.107.43.74.http:;[S],;343686115:343686235,;Vide;512,;Vide;120:
11:42:06.694435;190-0-175-100.gba.solunet.com.ar.3219;184.107.43.74.http:;[S],;374086949:374087069,;Vide;512,;Vide;120:
11:42:06.694448;190-0-175-100.gba.solunet.com.ar.3220;184.107.43.74.http:;[S],;1841611416:1841611536,;Vide;512,;Vide;120:
11:42:06.694461;190-0-175-100.gba.solunet.com.ar.3221;184.107.43.74.http:;[S],;921007605:921007725,;Vide;512,;Vide;120:
11:42:06.694474;190-0-175-100.gba.solunet.com.ar.3222;184.107.43.74.http:;[S],;1022062869:1022062989,;Vide;512,;Vide;120:
11:42:06.694487;190-0-175-100.gba.solunet.com.ar.3223;184.107.43.74.http:;[S],;2138161767:2138161887,;Vide;512,;Vide;120:
11:42:06.694500;190-0-175-100.gba.solunet.com.ar.3224;184.107.43.74.http:;[S],;761337433:761337553,;Vide;512,;Vide;120:
11:42:06.694513;190-0-175-100.gba.solunet.com.ar.3225;184.107.43.74.http:;[S],;195945296:195945416,;Vide;512,;Vide;120:
11:42:06.694527;190-0-175-100.gba.solunet.com.ar.3226;184.107.43.74.http:;[S],;2174863:2174983,;Vide;512,;Vide;120:
11:42:06.694540;190-0-175-100.gba.solunet.com.ar.3227;184.107.43.74.http:;[S],;548779145:548779265,;Vide;512,;Vide;120:
11:42:06.694553;190-0-175-100.gba.solunet.com.ar.3228;184.107.43.74.http:;[S],;1813438454:1813438574,;Vide;512,;Vide;120:
11:42:06.694566;190-0-175-100.gba.solunet.com.ar.3229;184.107.43.74.http:;[S],;2073791235:2073791355,;Vide;512,;Vide;120:
11:42:06.694579;190-0-175-100.gba.solunet.com.ar.3230;184.107.43.74.http:;[S],;2143005565:2143005685,;Vide;512,;Vide;120:
11:42:06.694592;190-0-175-100.gba.solunet.com.ar.3231;184.107.43.74.http:;[S],;122439087:122439207,;Vide;512,;Vide;120:
11:42:06.694606;190-0-175-100.gba.solunet.com.ar.3232;184.107.43.74.http:;[S],;655725307:655725427,;Vide;512,;Vide;120:
11:42:06.694620;190-0-175-100.gba.solunet.com.ar.3233;184.107.43.74.http:;[S],;1024560287:1024560407,;Vide;512,;Vide;120:
11:42:06.694633;190-0-175-100.gba.solunet.com.ar.3234;184.107.43.74.http:;[S],;469770:469890,;Vide;512,;Vide;120:
11:42:06.694646;190-0-175-100.gba.solunet.com.ar.3235;184.107.43.74.http:;[S],;1944238480:1944238600,;Vide;512,;Vide;120:
11:42:06.694659;190-0-175-100.gba.solunet.com.ar.3236;184.107.43.74.http:;[S],;1706280652:1706280772,;Vide;512,;Vide;120:
11:42:06.694672;190-0-175-100.gba.solunet.com.ar.3237;184.107.43.74.http:;[S],;2136727008:2136727128,;Vide;512,;Vide;120:
11:42:06.694685;190-0-175-100.gba.solunet.com.ar.3238;184.107.43.74.http:;[S],;1802425060:1802425180,;Vide;512,;Vide;120:
11:42:06.694698;190-0-175-100.gba.solunet.com.ar.3239;184.107.43.74.http:;[S],;1520176903:1520177023,;Vide;512,;Vide;120:
11:42:06.694712;190-0-175-100.gba.solunet.com.ar.3240;184.107.43.74.http:;[S],;124296848:124296968,;Vide;512,;Vide;120:
11:42:06.694733;190-0-175-100.gba.solunet.com.ar.3241;184.107.43.74.http:;[S],;2072805703:2072805823,;Vide;512,;Vide;120:
11:42:06.694749;190-0-175-100.gba.solunet.com.ar.3242;184.107.43.74.http:;[S],;1053349950:1053350070,;Vide;512,;Vide;120:
11:42:06.694765;190-0-175-100.gba.solunet.com.ar.3243;184.107.43.74.http:;[S],;1244368959:1244369079,;Vide;512,;Vide;120:
11:42:06.694781;190-0-175-100.gba.solunet.com.ar.3244;184.107.43.74.http:;[S],;1154965833:1154965953,;Vide;512,;Vide;120:
11:42:06.694797;190-0-175-100.gba.solunet.com.ar.3245;184.107.43.74.http:;[S],;454116906:454117026,;Vide;512,;Vide;120:
11:42:06.694812;190-0-175-100.gba.solunet.com.ar.3246;184.107.43.74.http:;[S],;66200364:66200484,;Vide;512,;Vide;120:
11:42:06.694828;190-0-175-100.gba.solunet.com.ar.3247;184.107.43.74.http:;[S],;543147317:543147437,;Vide;512,;Vide;120:
11:42:06.694844;190-0-175-100.gba.solunet.com.ar.3248;184.107.43.74.http:;[S],;1262428412:1262428532,;Vide;512,;Vide;120:
11:42:06.694860;190-0-175-100.gba.solunet.com.ar.3249;184.107.43.74.http:;[S],;420246117:420246237,;Vide;512,;Vide;120:
11:42:06.694875;190-0-175-100.gba.solunet.com.ar.3250;184.107.43.74.http:;[S],;538171029:538171149,;Vide;512,;Vide;120:
11:42:06.694891;190-0-175-100.gba.solunet.com.ar.3251;184.107.43.74.http:;[S],;1310330917:1310331037,;Vide;512,;Vide;120:
11:42:06.694906;190-0-175-100.gba.solunet.com.ar.3252;184.107.43.74.http:;[S],;1510249737:1510249857,;Vide;512,;Vide;120:
